severity,issue_type,track_id,title,artist,details,suggested_fix
medium,missing_bpm,9acaaa00c2a1833ce246bff02b279d5accd1ad7ae0eaa50018451645c56f9f4a,Give A Little,Maggie Rogers,BPM not analyzed.,Run Essentia/librosa analysis pipeline
medium,embedding_missing,9acaaa00c2a1833ce246bff02b279d5accd1ad7ae0eaa50018451645c56f9f4a,Give A Little,Maggie Rogers,BPM not analyzed.,Generate embedding when library grows
medium,missing_bpm,016eaa7ad8751ca9c41c264105c17d13f1ce4988a9e42f0b92de9e3b612672f8,Want Want,Maggie Rogers,BPM not analyzed.,Run Essentia/librosa analysis pipeline
medium,embedding_missing,016eaa7ad8751ca9c41c264105c17d13f1ce4988a9e42f0b92de9e3b612672f8,Want Want,Maggie Rogers,BPM not analyzed.,Generate embedding when library grows
high,missing_vibe,881987254c549c73705497b79c61efc787dd3e34ff57e09598b25d2757d991cd,Lean On,Major Lazer;DJ Snake;MØ,No vibe tags. BPM not analyzed.,Assign 2-4 vibe tags from dictionary
medium,missing_bpm,881987254c549c73705497b79c61efc787dd3e34ff57e09598b25d2757d991cd,Lean On,Major Lazer;DJ Snake;MØ,No vibe tags. BPM not analyzed.,Run Essentia/librosa analysis pipeline
medium,embedding_missing,881987254c549c73705497b79c61efc787dd3e34ff57e09598b25d2757d991cd,Lean On,Major Lazer;DJ Snake;MØ,No vibe tags. BPM not analyzed.,Generate embedding when library grows
medium,missing_bpm,f7c7c89a951af2ac21ee44dfd32f0e02d6a364ec8b3a6d2663c728b914b0df17,Sweetest Pie,Megan Thee Stallion;Dua Lipa,BPM not analyzed.,Run Essentia/librosa analysis pipeline
medium,embedding_missing,f7c7c89a951af2ac21ee44dfd32f0e02d6a364ec8b3a6d2663c728b914b0df17,Sweetest Pie,Megan Thee Stallion;Dua Lipa,BPM not analyzed.,Generate embedding when library grows
medium,missing_bpm,5cfbfeaa2fb0ec57dd5e003ba02d7e42c681214e48e0baa983cd9c70a7b7fbb5,Electric Feel,MGMT,BPM not analyzed.,Run Essentia/librosa analysis pipeline
medium,embedding_missing,5cfbfeaa2fb0ec57dd5e003ba02d7e42c681214e48e0baa983cd9c70a7b7fbb5,Electric Feel,MGMT,BPM not analyzed.,Generate embedding when library grows
high,partial_tags,567c0707e6f04b44df5c476219f79fa896f3c4d723bf08d8dc71d04e2231bab0,Kids,MGMT,Tagging status is partial. BPM not analyzed. Average tag confidence below threshold.,Re-run LLM batch or manual review
medium,missing_bpm,567c0707e6f04b44df5c476219f79fa896f3c4d723bf08d8dc71d04e2231bab0,Kids,MGMT,Tagging status is partial. BPM not analyzed. Average tag confidence below threshold.,Run Essentia/librosa analysis pipeline
medium,low_confidence_tags,567c0707e6f04b44df5c476219f79fa896f3c4d723bf08d8dc71d04e2231bab0,Kids,MGMT,Tagging status is partial. BPM not analyzed. Average tag confidence below threshold.,Review tags and increase confidence sources
medium,embedding_missing,567c0707e6f04b44df5c476219f79fa896f3c4d723bf08d8dc71d04e2231bab0,Kids,MGMT,Tagging status is partial. BPM not analyzed. Average tag confidence below threshold.,Generate embedding when library grows
medium,missing_bpm,f87c90eef35334df358d46210a16af44107a9c9eb73160577965a4717df168ea,Flowers,Miley Cyrus,BPM not analyzed.,Run Essentia/librosa analysis pipeline
medium,embedding_missing,f87c90eef35334df358d46210a16af44107a9c9eb73160577965a4717df168ea,Flowers,Miley Cyrus,BPM not analyzed.,Generate embedding when library grows
medium,missing_bpm,1456d6d6646cd870f5bd38d3c2c76af4d71c35b4ba1cb630e9abd34dc1bd8b21,Used To Be Young,Miley Cyrus,BPM not analyzed.,Run Essentia/librosa analysis pipeline
medium,embedding_missing,1456d6d6646cd870f5bd38d3c2c76af4d71c35b4ba1cb630e9abd34dc1bd8b21,Used To Be Young,Miley Cyrus,BPM not analyzed.,Generate embedding when library grows
high,partial_tags,58aaa237475dcde0970af37a63bf9a0a7ac361882e76e877358f40ac150ace14,My Love Mine All Mine,Mitski,Tagging status is partial. BPM not analyzed. Average tag confidence below threshold.,Re-run LLM batch or manual review
medium,missing_bpm,58aaa237475dcde0970af37a63bf9a0a7ac361882e76e877358f40ac150ace14,My Love Mine All Mine,Mitski,Tagging status is partial. BPM not analyzed. Average tag confidence below threshold.,Run Essentia/librosa analysis pipeline
medium,low_confidence_tags,58aaa237475dcde0970af37a63bf9a0a7ac361882e76e877358f40ac150ace14,My Love Mine All Mine,Mitski,Tagging status is partial. BPM not analyzed. Average tag confidence below threshold.,Review tags and increase confidence sources
medium,embedding_missing,58aaa237475dcde0970af37a63bf9a0a7ac361882e76e877358f40ac150ace14,My Love Mine All Mine,Mitski,Tagging status is partial. BPM not analyzed. Average tag confidence below threshold.,Generate embedding when library grows
medium,missing_bpm,80851efbc98ae26da48ffc04c36478fa44945b2ecb80af63842a71260c23264a,Working for the Knife,Mitski,BPM not analyzed.,Run Essentia/librosa analysis pipeline
medium,embedding_missing,80851efbc98ae26da48ffc04c36478fa44945b2ecb80af63842a71260c23264a,Working for the Knife,Mitski,BPM not analyzed.,Generate embedding when library grows
medium,missing_bpm,895c59c54b80b3c995b8e1abecdeae3b3c85a1623c499e50278457852632d6a1,Bubble Gum,NewJeans,BPM not analyzed.,Run Essentia/librosa analysis pipeline
medium,embedding_missing,895c59c54b80b3c995b8e1abecdeae3b3c85a1623c499e50278457852632d6a1,Bubble Gum,NewJeans,BPM not analyzed.,Generate embedding when library grows
medium,missing_bpm,2f4a33ee133e9a77ae742e56449a2648e79ad1a3b179327013a45b223b6fc5b6,Ditto,NewJeans,BPM not analyzed.,Run Essentia/librosa analysis pipeline
medium,embedding_missing,2f4a33ee133e9a77ae742e56449a2648e79ad1a3b179327013a45b223b6fc5b6,Ditto,NewJeans,BPM not analyzed.,Generate embedding when library grows
medium,missing_bpm,7bfab576725489089a2e3c880a950a264e238f25059c31bd806a9484396cd8ac,ETA,NewJeans,BPM not analyzed.,Run Essentia/librosa analysis pipeline
medium,embedding_missing,7bfab576725489089a2e3c880a950a264e238f25059c31bd806a9484396cd8ac,ETA,NewJeans,BPM not analyzed.,Generate embedding when library grows
medium,missing_bpm,8c1656e27cedf4b2467ee795c5d8286919c8d8eb01a0f3eae452a10693169cd3,OMG,NewJeans,BPM not analyzed.,Run Essentia/librosa analysis pipeline
medium,embedding_missing,8c1656e27cedf4b2467ee795c5d8286919c8d8eb01a0f3eae452a10693169cd3,OMG,NewJeans,BPM not analyzed.,Generate embedding when library grows
medium,missing_bpm,650ac985d65a9875bb288affe11596f0fee92c8c61d35f55f92dca6949bfeedf,Super Shy,NewJeans,BPM not analyzed.,Run Essentia/librosa analysis pipeline
medium,embedding_missing,650ac985d65a9875bb288affe11596f0fee92c8c61d35f55f92dca6949bfeedf,Super Shy,NewJeans,BPM not analyzed.,Generate embedding when library grows
low,bad_quality,650ac985d65a9875bb288affe11596f0fee92c8c61d35f55f92dca6949bfeedf,Super Shy,NewJeans,BPM not analyzed.,Replace with higher bitrate source if available
medium,missing_bpm,9566575156afa3a555020f71bc58ee6e3c0f1b5a4aa50fce06d39a0e236f510a,Sunroof,Nicky Youre;dazy,BPM not analyzed.,Run Essentia/librosa analysis pipeline
medium,embedding_missing,9566575156afa3a555020f71bc58ee6e3c0f1b5a4aa50fce06d39a0e236f510a,Sunroof,Nicky Youre;dazy,BPM not analyzed.,Generate embedding when library grows
medium,missing_bpm,938ef1efd232216853b454e5629ed30eef9d718bb7071e505722735482d5e24e,bad idea right (Explicit),Olivia Rodrigo,BPM not analyzed.,Run Essentia/librosa analysis pipeline
medium,embedding_missing,938ef1efd232216853b454e5629ed30eef9d718bb7071e505722735482d5e24e,bad idea right (Explicit),Olivia Rodrigo,BPM not analyzed.,Generate embedding when library grows
medium,missing_bpm,aa8d59d773164d6b1f1cc8203b226129b288bb9b616df0d074f0e75ea0db0f8e,bad idea right? (Explicit),Olivia Rodrigo,BPM not analyzed.,Run Essentia/librosa analysis pipeline
medium,embedding_missing,aa8d59d773164d6b1f1cc8203b226129b288bb9b616df0d074f0e75ea0db0f8e,bad idea right? (Explicit),Olivia Rodrigo,BPM not analyzed.,Generate embedding when library grows
medium,missing_bpm,14605a70b76b62ec190391086970c1cde1e31c739d5742f61b2797c634071eb3,deja vu (Explicit),Olivia Rodrigo,BPM not analyzed.,Run Essentia/librosa analysis pipeline
medium,embedding_missing,14605a70b76b62ec190391086970c1cde1e31c739d5742f61b2797c634071eb3,deja vu (Explicit),Olivia Rodrigo,BPM not analyzed.,Generate embedding when library grows
medium,missing_bpm,ae9e4e2791214c2089b43e8b2c564a6b6879809f59c885ab2805ff5e9f99d5ae,get him back! (Explicit),Olivia Rodrigo,BPM not analyzed.,Run Essentia/librosa analysis pipeline
medium,embedding_missing,ae9e4e2791214c2089b43e8b2c564a6b6879809f59c885ab2805ff5e9f99d5ae,get him back! (Explicit),Olivia Rodrigo,BPM not analyzed.,Generate embedding when library grows
medium,missing_bpm,11a5d5f76f6f31ce3d6c85b74dbec4f89344c44c7d6c5294143a2b2aeaf46c60,good 4 u (Explicit),Olivia Rodrigo,BPM not analyzed.,Run Essentia/librosa analysis pipeline
medium,embedding_missing,11a5d5f76f6f31ce3d6c85b74dbec4f89344c44c7d6c5294143a2b2aeaf46c60,good 4 u (Explicit),Olivia Rodrigo,BPM not analyzed.,Generate embedding when library grows
medium,missing_bpm,f638cb26e87f1e4b6b0996a1f8fa138f700458ebf4750383607327a4eec01d97,obsessed (Explicit),Olivia Rodrigo,BPM not analyzed.,Run Essentia/librosa analysis pipeline
medium,embedding_missing,f638cb26e87f1e4b6b0996a1f8fa138f700458ebf4750383607327a4eec01d97,obsessed (Explicit),Olivia Rodrigo,BPM not analyzed.,Generate embedding when library grows
medium,missing_bpm,9555829677bb30e1dcac56b65f52175070a19b7c427e24a245d6e5271bf3984e,vampire (Explicit),Olivia Rodrigo,BPM not analyzed.,Run Essentia/librosa analysis pipeline
medium,embedding_missing,9555829677bb30e1dcac56b65f52175070a19b7c427e24a245d6e5271bf3984e,vampire (Explicit),Olivia Rodrigo,BPM not analyzed.,Generate embedding when library grows
medium,missing_bpm,e70a38df417d2ad0c3154d44ee996aae43893ef762a1964ccf5b5e9dfc5a5691,Genesis.,RAYE,BPM not analyzed.,Run Essentia/librosa analysis pipeline
